Basin,month,STAT,VALUE
Zambezi Basin,1985sep,maximum,47.53091430660
Limpopo Basin,1985sep,maximum,158.94755554200
Okavango Basin,1985sep,maximum,36.81801223750
Cuvelai Basin,1985sep,maximum,6.09760284424
Zambezi Basin,1986apr,maximum,431.75900268600
Limpopo Basin,1986apr,maximum,382.07107543900
Okavango Basin,1986apr,maximum,145.10470581100
Cuvelai Basin,1986apr,maximum,71.43896484380
Zambezi Basin,1986aug,maximum,28.12736511230
Limpopo Basin,1986aug,maximum,36.54450225830
Okavango Basin,1986aug,maximum,6.02888011932
Cuvelai Basin,1986aug,maximum,1.88135278225
Zambezi Basin,1986dec,maximum,736.97729492200
Limpopo Basin,1986dec,maximum,305.23455810500
Okavango Basin,1986dec,maximum,192.40347290000
Cuvelai Basin,1986dec,maximum,128.81576538100
Zambezi Basin,1986feb,maximum,405.83319091800
Limpopo Basin,1986feb,maximum,269.90148925800
Okavango Basin,1986feb,maximum,398.05535888700
Cuvelai Basin,1986feb,maximum,252.22380065900
Zambezi Basin,1986jan,maximum,905.07165527300
Limpopo Basin,1986jan,maximum,240.07635498000
Okavango Basin,1986jan,maximum,242.33822631800
Cuvelai Basin,1986jan,maximum,197.87387085000
Zambezi Basin,1986jul,maximum,59.65161895750
Limpopo Basin,1986jul,maximum,29.43154525760
Okavango Basin,1986jul,maximum,2.80122876167
Cuvelai Basin,1986jul,maximum,0.52746748924
Zambezi Basin,1986jun,maximum,62.43072891240
Limpopo Basin,1986jun,maximum,45.34497833250
Okavango Basin,1986jun,maximum,5.50954961777
Cuvelai Basin,1986jun,maximum,1.98531627655
Zambezi Basin,1986mar,maximum,595.05285644500
Limpopo Basin,1986mar,maximum,147.39192199700
Okavango Basin,1986mar,maximum,413.15353393600
Cuvelai Basin,1986mar,maximum,215.54026794400
Zambezi Basin,1986may,maximum,156.45962524400
Limpopo Basin,1986may,maximum,69.64105224610
Okavango Basin,1986may,maximum,6.94181346893
Cuvelai Basin,1986may,maximum,6.06799030304
Zambezi Basin,1986nov,maximum,319.79287719700
Limpopo Basin,1986nov,maximum,223.68890380900
Okavango Basin,1986nov,maximum,281.05389404300
Cuvelai Basin,1986nov,maximum,140.23344421400
Zambezi Basin,1986oct,maximum,138.73280334500
Limpopo Basin,1986oct,maximum,184.46365356400
Okavango Basin,1986oct,maximum,130.27929687500
Cuvelai Basin,1986oct,maximum,30.44441604610
Zambezi Basin,1986sep,maximum,69.47535705570
Limpopo Basin,1986sep,maximum,56.87296295170
Okavango Basin,1986sep,maximum,34.40503692630
Cuvelai Basin,1986sep,maximum,12.47540187840
Zambezi Basin,1987apr,maximum,399.80282592800
Limpopo Basin,1987apr,maximum,120.53862762500
Okavango Basin,1987apr,maximum,83.61701202390
Cuvelai Basin,1987apr,maximum,77.94253540040
Zambezi Basin,1987aug,maximum,32.69036865230
Limpopo Basin,1987aug,maximum,87.97940063480
Okavango Basin,1987aug,maximum,2.82969737053
Cuvelai Basin,1987aug,maximum,1.28407967091
Zambezi Basin,1987dec,maximum,584.74981689500
Limpopo Basin,1987dec,maximum,588.16845703100
Okavango Basin,1987dec,maximum,352.01849365200
Cuvelai Basin,1987dec,maximum,148.18467712400
Zambezi Basin,1987feb,maximum,449.43182373000
Limpopo Basin,1987feb,maximum,402.38409423800
Okavango Basin,1987feb,maximum,269.20529174800
Cuvelai Basin,1987feb,maximum,227.69158935500
Zambezi Basin,1987jan,maximum,490.83413696300
Limpopo Basin,1987jan,maximum,289.19696044900
Okavango Basin,1987jan,maximum,315.40765380900
Cuvelai Basin,1987jan,maximum,136.71800231900
Zambezi Basin,1987jul,maximum,42.00285720830
Limpopo Basin,1987jul,maximum,68.16090393070
Okavango Basin,1987jul,maximum,2.80179643631
Cuvelai Basin,1987jul,maximum,0.52822780609
Zambezi Basin,1987jun,maximum,107.63383483900
Limpopo Basin,1987jun,maximum,74.67462921140
Okavango Basin,1987jun,maximum,5.11495399475
Cuvelai Basin,1987jun,maximum,1.86469268799
Zambezi Basin,1987mar,maximum,449.02355957000
Limpopo Basin,1987mar,maximum,235.01010131800
Okavango Basin,1987mar,maximum,305.30004882800
Cuvelai Basin,1987mar,maximum,134.94209289600
Zambezi Basin,1987may,maximum,234.13644409200
Limpopo Basin,1987may,maximum,68.77732086180
Okavango Basin,1987may,maximum,7.80194950104
Cuvelai Basin,1987may,maximum,6.82179975510
Zambezi Basin,1987nov,maximum,245.10629272500
Limpopo Basin,1987nov,maximum,260.41882324200
Okavango Basin,1987nov,maximum,225.66036987300
Cuvelai Basin,1987nov,maximum,154.05050659200
Zambezi Basin,1987oct,maximum,129.94073486300
Limpopo Basin,1987oct,maximum,134.00427246100
Okavango Basin,1987oct,maximum,129.39790344200
Cuvelai Basin,1987oct,maximum,47.08928680420
Zambezi Basin,1987sep,maximum,56.43552780150
Limpopo Basin,1987sep,maximum,170.26142883300
Okavango Basin,1987sep,maximum,62.81657028200
Cuvelai Basin,1987sep,maximum,6.85772705078
Zambezi Basin,1988apr,maximum,372.73413085900
Limpopo Basin,1988apr,maximum,107.15161132800
Okavango Basin,1988apr,maximum,196.95800781300
Cuvelai Basin,1988apr,maximum,93.66777038570
Zambezi Basin,1988aug,maximum,58.04682159420
Limpopo Basin,1988aug,maximum,59.86014556880
Okavango Basin,1988aug,maximum,5.38219881058
Cuvelai Basin,1988aug,maximum,1.28673005104
Zambezi Basin,1988dec,maximum,442.64685058600
Limpopo Basin,1988dec,maximum,242.64529418900
Okavango Basin,1988dec,maximum,341.38525390600
Cuvelai Basin,1988dec,maximum,284.73535156300
Zambezi Basin,1988feb,maximum,488.19464111300
Limpopo Basin,1988feb,maximum,634.95892334000
Okavango Basin,1988feb,maximum,460.72433471700
Cuvelai Basin,1988feb,maximum,132.64540100100
Zambezi Basin,1988jan,maximum,468.61743164100
Limpopo Basin,1988jan,maximum,197.44056701700
Okavango Basin,1988jan,maximum,356.75836181600
Cuvelai Basin,1988jan,maximum,223.82048034700
Zambezi Basin,1988jul,maximum,65.12167358400
Limpopo Basin,1988jul,maximum,41.55343627930
Okavango Basin,1988jul,maximum,2.88980507851
Cuvelai Basin,1988jul,maximum,0.52789753676
Zambezi Basin,1988jun,maximum,70.47071075440
Limpopo Basin,1988jun,maximum,72.58370971680
Okavango Basin,1988jun,maximum,4.93116807938
Cuvelai Basin,1988jun,maximum,1.81348526478
Zambezi Basin,1988mar,maximum,646.22119140600
Limpopo Basin,1988mar,maximum,365.17294311500
Okavango Basin,1988mar,maximum,245.24507141100
Cuvelai Basin,1988mar,maximum,150.79008483900
Zambezi Basin,1988may,maximum,208.60115051300
Limpopo Basin,1988may,maximum,90.18569183350
Okavango Basin,1988may,maximum,12.02093505860
Cuvelai Basin,1988may,maximum,6.87891960144
Zambezi Basin,1988nov,maximum,283.47915649400
Limpopo Basin,1988nov,maximum,123.31790924100
Okavango Basin,1988nov,maximum,190.91641235400
Cuvelai Basin,1988nov,maximum,159.98193359400
Zambezi Basin,1988oct,maximum,204.92977905300
Limpopo Basin,1988oct,maximum,338.31420898400
Okavango Basin,1988oct,maximum,157.31826782200
Cuvelai Basin,1988oct,maximum,51.54913711550
Zambezi Basin,1988sep,maximum,37.89457702640
Limpopo Basin,1988sep,maximum,77.72211456300
Okavango Basin,1988sep,maximum,20.69096565250
Cuvelai Basin,1988sep,maximum,6.79326009750
Zambezi Basin,1989apr,maximum,751.90295410200
Limpopo Basin,1989apr,maximum,95.90644836430
Okavango Basin,1989apr,maximum,202.89241027800
Cuvelai Basin,1989apr,maximum,97.14118194580
Zambezi Basin,1989aug,maximum,47.71978378300
Limpopo Basin,1989aug,maximum,34.92492675780
Okavango Basin,1989aug,maximum,2.82609128952
Cuvelai Basin,1989aug,maximum,1.28408050537
Zambezi Basin,1989dec,maximum,584.53778076200
Limpopo Basin,1989dec,maximum,352.09359741200
Okavango Basin,1989dec,maximum,166.09378051800
Cuvelai Basin,1989dec,maximum,66.46829223630
Zambezi Basin,1989feb,maximum,797.79394531300
Limpopo Basin,1989feb,maximum,399.79519653300
Okavango Basin,1989feb,maximum,346.04821777300
Cuvelai Basin,1989feb,maximum,255.94674682600
Zambezi Basin,1989jan,maximum,602.82983398400
Limpopo Basin,1989jan,maximum,184.35678100600
Okavango Basin,1989jan,maximum,360.14328002900
Cuvelai Basin,1989jan,maximum,239.78469848600
Zambezi Basin,1989jul,maximum,49.43393325810
Limpopo Basin,1989jul,maximum,97.26910400390
Okavango Basin,1989jul,maximum,2.67218399048
Cuvelai Basin,1989jul,maximum,0.52665996552
Zambezi Basin,1989jun,maximum,53.82119369510
Limpopo Basin,1989jun,maximum,89.12665557860
Okavango Basin,1989jun,maximum,6.09752082825
Cuvelai Basin,1989jun,maximum,1.81122565269
Zambezi Basin,1989mar,maximum,857.96313476600
Limpopo Basin,1989mar,maximum,128.86300659200
Okavango Basin,1989mar,maximum,266.70330810500
Cuvelai Basin,1989mar,maximum,117.69635009800
Zambezi Basin,1989may,maximum,240.01504516600
Limpopo Basin,1989may,maximum,68.35913085940
Okavango Basin,1989may,maximum,17.91131591800
Cuvelai Basin,1989may,maximum,6.81437492371
Zambezi Basin,1989nov,maximum,301.00408935500
Limpopo Basin,1989nov,maximum,316.81066894500
Okavango Basin,1989nov,maximum,126.44934082000
Cuvelai Basin,1989nov,maximum,44.62587356570
Zambezi Basin,1989oct,maximum,160.20265197800
Limpopo Basin,1989oct,maximum,190.30297851600
Okavango Basin,1989oct,maximum,61.68844604490
Cuvelai Basin,1989oct,maximum,15.87485313420
Zambezi Basin,1989sep,maximum,32.85832214360
Limpopo Basin,1989sep,maximum,26.44055557250
Okavango Basin,1989sep,maximum,19.59282112120
Cuvelai Basin,1989sep,maximum,5.90972948074
Zambezi Basin,1990apr,maximum,406.04931640600
Limpopo Basin,1990apr,maximum,141.94833374000
Okavango Basin,1990apr,maximum,161.42897033700
Cuvelai Basin,1990apr,maximum,105.85571289100
Zambezi Basin,1990aug,maximum,60.10305023190
Limpopo Basin,1990aug,maximum,49.61721801760
Okavango Basin,1990aug,maximum,2.82664799690
Cuvelai Basin,1990aug,maximum,1.75848650932
Zambezi Basin,1990dec,maximum,369.83746337900
Limpopo Basin,1990dec,maximum,451.15728759800
Okavango Basin,1990dec,maximum,334.54873657200
Cuvelai Basin,1990dec,maximum,207.06417846700
Zambezi Basin,1990feb,maximum,458.04043579100
Limpopo Basin,1990feb,maximum,209.59008789100
Okavango Basin,1990feb,maximum,170.63647460900
Cuvelai Basin,1990feb,maximum,179.08837890600
Zambezi Basin,1990jan,maximum,858.81225585900
Limpopo Basin,1990jan,maximum,400.59307861300
Okavango Basin,1990jan,maximum,415.18890380900
Cuvelai Basin,1990jan,maximum,396.57794189500
Zambezi Basin,1990jul,maximum,45.18775558470
Limpopo Basin,1990jul,maximum,37.85820770260
Okavango Basin,1990jul,maximum,2.67218184471
Cuvelai Basin,1990jul,maximum,0.52665984631
Zambezi Basin,1990jun,maximum,83.60099792480
Limpopo Basin,1990jun,maximum,30.05637168880
Okavango Basin,1990jun,maximum,4.94638538361
Cuvelai Basin,1990jun,maximum,1.81211543083
Zambezi Basin,1990mar,maximum,370.34783935500
Limpopo Basin,1990mar,maximum,182.13648986800
Okavango Basin,1990mar,maximum,280.13891601600
Cuvelai Basin,1990mar,maximum,184.24803161600
Zambezi Basin,1990may,maximum,512.27185058600
Limpopo Basin,1990may,maximum,31.81734085080
Okavango Basin,1990may,maximum,9.90923023224
Cuvelai Basin,1990may,maximum,6.87891960144
Zambezi Basin,1990nov,maximum,237.95565795900
Limpopo Basin,1990nov,maximum,164.85987854000
Okavango Basin,1990nov,maximum,205.52943420400
Cuvelai Basin,1990nov,maximum,100.09163665800
Zambezi Basin,1990oct,maximum,164.10629272500
Limpopo Basin,1990oct,maximum,173.05610656700
Okavango Basin,1990oct,maximum,174.62911987300
Cuvelai Basin,1990oct,maximum,61.81676864620
Zambezi Basin,1990sep,maximum,44.68570709230
Limpopo Basin,1990sep,maximum,29.43939399720
Okavango Basin,1990sep,maximum,26.16320610050
Cuvelai Basin,1990sep,maximum,6.11793899536
Zambezi Basin,1991apr,maximum,835.39813232400
Limpopo Basin,1991apr,maximum,72.50439453130
Okavango Basin,1991apr,maximum,46.71722030640
Cuvelai Basin,1991apr,maximum,17.45876693730
Zambezi Basin,1991aug,maximum,41.64188385010
Limpopo Basin,1991aug,maximum,19.43375587460
Okavango Basin,1991aug,maximum,2.70616340637
Cuvelai Basin,1991aug,maximum,1.27416205406
Zambezi Basin,1991dec,maximum,479.50152587900
Limpopo Basin,1991dec,maximum,227.25573730500
Okavango Basin,1991dec,maximum,299.21154785200
Cuvelai Basin,1991dec,maximum,219.53198242200
Zambezi Basin,1991feb,maximum,464.28100585900
Limpopo Basin,1991feb,maximum,331.66958618200
Okavango Basin,1991feb,maximum,273.82412719700
Cuvelai Basin,1991feb,maximum,228.65275573700
Zambezi Basin,1991jan,maximum,544.89001464800
Limpopo Basin,1991jan,maximum,466.82446289100
Okavango Basin,1991jan,maximum,278.74627685500
Cuvelai Basin,1991jan,maximum,223.56082153300
Zambezi Basin,1991jul,maximum,71.55858612060
Limpopo Basin,1991jul,maximum,38.47087860110
Okavango Basin,1991jul,maximum,3.64339256287
Cuvelai Basin,1991jul,maximum,0.52674412727
Zambezi Basin,1991jun,maximum,47.63485717770
Limpopo Basin,1991jun,maximum,56.74315643310
Okavango Basin,1991jun,maximum,13.12168693540
Cuvelai Basin,1991jun,maximum,1.90353655815
Zambezi Basin,1991mar,maximum,835.68328857400
Limpopo Basin,1991mar,maximum,397.26681518600
Okavango Basin,1991mar,maximum,316.06420898400
Cuvelai Basin,1991mar,maximum,186.87390136700
Zambezi Basin,1991may,maximum,366.24301147500
Limpopo Basin,1991may,maximum,67.23221588130
Okavango Basin,1991may,maximum,9.17039489746
Cuvelai Basin,1991may,maximum,7.02632570267
Zambezi Basin,1991nov,maximum,304.83380127000
Limpopo Basin,1991nov,maximum,181.80404663100
Okavango Basin,1991nov,maximum,238.85009765600
Cuvelai Basin,1991nov,maximum,146.91021728500
Zambezi Basin,1991oct,maximum,190.27154541000
Limpopo Basin,1991oct,maximum,83.70357513430
Okavango Basin,1991oct,maximum,130.73611450200
Cuvelai Basin,1991oct,maximum,63.29035949710
Zambezi Basin,1991sep,maximum,53.18898391720
Limpopo Basin,1991sep,maximum,61.06317138670
Okavango Basin,1991sep,maximum,47.06309890750
Cuvelai Basin,1991sep,maximum,10.78411674500
Zambezi Basin,1992apr,maximum,407.50604248000
Limpopo Basin,1992apr,maximum,68.84069824220
Okavango Basin,1992apr,maximum,70.73501586910
Cuvelai Basin,1992apr,maximum,21.46426773070
Zambezi Basin,1992aug,maximum,57.99689865110
Limpopo Basin,1992aug,maximum,35.31909942630
Okavango Basin,1992aug,maximum,5.84953069687
Cuvelai Basin,1992aug,maximum,1.28421807289
Zambezi Basin,1992dec,maximum,446.70523071300
Limpopo Basin,1992dec,maximum,500.97668457000
Okavango Basin,1992dec,maximum,198.91546630900
Cuvelai Basin,1992dec,maximum,74.19622039790
Zambezi Basin,1992feb,maximum,448.67575073200
Limpopo Basin,1992feb,maximum,151.78182983400
Okavango Basin,1992feb,maximum,293.84405517600
Cuvelai Basin,1992feb,maximum,182.82156372100
Zambezi Basin,1992jan,maximum,442.40835571300
Limpopo Basin,1992jan,maximum,223.42370605500
Okavango Basin,1992jan,maximum,365.27886962900
Cuvelai Basin,1992jan,maximum,217.04347229000
Zambezi Basin,1992jul,maximum,53.71546554570
Limpopo Basin,1992jul,maximum,30.99462699890
Okavango Basin,1992jul,maximum,2.97028636932
Cuvelai Basin,1992jul,maximum,0.78040695190
Zambezi Basin,1992jun,maximum,75.42366027830
Limpopo Basin,1992jun,maximum,92.31490325930
Okavango Basin,1992jun,maximum,4.93568420410
Cuvelai Basin,1992jun,maximum,1.81211853027
Zambezi Basin,1992mar,maximum,413.17382812500
Limpopo Basin,1992mar,maximum,151.83110046400
Okavango Basin,1992mar,maximum,263.58102417000
Cuvelai Basin,1992mar,maximum,183.15895080600
Zambezi Basin,1992may,maximum,375.98086547900
Limpopo Basin,1992may,maximum,26.76282691960
Okavango Basin,1992may,maximum,9.64041042328
Cuvelai Basin,1992may,maximum,7.90361213684
Zambezi Basin,1992nov,maximum,327.05041503900
Limpopo Basin,1992nov,maximum,186.27304077100
Okavango Basin,1992nov,maximum,252.07362365700
Cuvelai Basin,1992nov,maximum,83.22251892090
Zambezi Basin,1992oct,maximum,224.45634460400
Limpopo Basin,1992oct,maximum,126.77001190200
Okavango Basin,1992oct,maximum,197.59169006300
Cuvelai Basin,1992oct,maximum,34.80907440190
Zambezi Basin,1992sep,maximum,34.48931121830
Limpopo Basin,1992sep,maximum,54.06311798100
Okavango Basin,1992sep,maximum,29.44364929200
Cuvelai Basin,1992sep,maximum,7.22161245346
Zambezi Basin,1993apr,maximum,604.43463134800
Limpopo Basin,1993apr,maximum,90.30667114260
Okavango Basin,1993apr,maximum,185.32461547900
Cuvelai Basin,1993apr,maximum,86.22424316410
Zambezi Basin,1993aug,maximum,64.28308105470
Limpopo Basin,1993aug,maximum,61.39215087890
Okavango Basin,1993aug,maximum,5.08088350296
Cuvelai Basin,1993aug,maximum,1.29471230507
Zambezi Basin,1993dec,maximum,344.16503906300
Limpopo Basin,1993dec,maximum,378.10403442400
Okavango Basin,1993dec,maximum,297.88320922900
Cuvelai Basin,1993dec,maximum,246.50677490200
Zambezi Basin,1993feb,maximum,594.69323730500
Limpopo Basin,1993feb,maximum,549.48992919900
Okavango Basin,1993feb,maximum,248.16445922900
Cuvelai Basin,1993feb,maximum,226.80654907200
Zambezi Basin,1993jan,maximum,590.36791992200
Limpopo Basin,1993jan,maximum,192.56494140600
Okavango Basin,1993jan,maximum,312.14639282200
Cuvelai Basin,1993jan,maximum,167.48699951200
Zambezi Basin,1993jul,maximum,48.76804351810
Limpopo Basin,1993jul,maximum,73.83671569820
Okavango Basin,1993jul,maximum,2.93783664703
Cuvelai Basin,1993jul,maximum,0.52796530724
Zambezi Basin,1993jun,maximum,88.35928344730
Limpopo Basin,1993jun,maximum,32.69215011600
Okavango Basin,1993jun,maximum,4.93565845490
Cuvelai Basin,1993jun,maximum,1.81211924553
Zambezi Basin,1993mar,maximum,705.01000976600
Limpopo Basin,1993mar,maximum,230.60171508800
Okavango Basin,1993mar,maximum,301.37597656300
Cuvelai Basin,1993mar,maximum,159.62225341800
Zambezi Basin,1993may,maximum,264.46417236300
Limpopo Basin,1993may,maximum,109.37008667000
Okavango Basin,1993may,maximum,9.05085372925
Cuvelai Basin,1993may,maximum,7.58674001694
Zambezi Basin,1993nov,maximum,296.29180908200
Limpopo Basin,1993nov,maximum,302.50781250000
Okavango Basin,1993nov,maximum,197.88891601600
Cuvelai Basin,1993nov,maximum,130.48397827100
Zambezi Basin,1993oct,maximum,152.00749206500
